Index,brand,name,price,product_link,rating,product_type
1283,maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-creamy_100322.html,5,lipstick
1284,maybelline,Maybelline Color Sensational Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational_14537.html,4.2,lipstick
1285,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,https://well.ca/products/maybelline-volumexpress-falsies-big_78175.html,4.5,mascara
1286,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,https://well.ca/products/maybelline-define-a-lash-lengthening_3744.html,4.4,mascara
1287,maybelline,Maybelline Great Lash - Clear,7.79,https://well.ca/products/maybelline-great-lash-clear_3752.html,3.8,mascara
1288,maybelline,Maybelline Great Lash Big Mascara,7.79,https://well.ca/products/maybelline-great-lash-big-mascara_15818.html,4,mascara
1289,maybelline,Maybelline Great Lash Mascara,7.79,https://well.ca/products/maybelline-great-lash-mascara_3735.html,4.2,mascara
1290,maybelline,Maybelline Volum' Express Colossal Mascara,9.79,https://well.ca/products/maybelline-volum-express-colossal_7663.html,4.5,mascara
1291,maybelline,Maybelline Illegal Length Fiber Extensions Mascara,11.49,https://well.ca/products/maybelline-illegal-length-fiber_84357.html,4,mascara
1292,maybelline,Maybelline Volum' Express The Rocket Mascara,10.99,https://well.ca/products/maybelline-volum-express-the-rocket_84350.html,,mascara
1293,maybelline,Maybelline Great Lash Lots of Lashes Mascara,7.79,https://well.ca/products/maybelline-great-lash-lots-of-lashes_50739.html,4.2,mascara
1294,maybelline,Maybelline Lash Stiletto Ultimate Length Mascara,10.99,https://well.ca/products/maybelline-lash-stiletto-ultimate_17287.html,4,mascara
1295,maybelline,Maybelline Volum'Express the Falsies Mascara,9.79,https://well.ca/products/maybelline-volumexpress-the-falsies_26311.html,4,mascara
1296,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Bronzer,14.99,https://well.ca/products/maybelline-face-studio-master_88837.html,5,bronzer
1297,maybelline,Maybelline Fit Me Bronzer,10.29,https://well.ca/products/maybelline-fit-me-bronzer_31265.html,4.5,bronzer
1298,maybelline,Maybelline Facestudio Master Contour Kit,15.99,https://well.ca/products/maybelline-facestudio-master-contour_120303.html?cat=328,,bronzer
1299,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush,14.99,https://well.ca/products/maybelline-face-studio-master_88831.html,,blush
1300,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush ,14.99,https://well.ca/products/maybelline-face-studio-master_88836.html,5,blush
1301,maybelline,Maybelline Fit Me Blush,10.29,https://well.ca/products/maybelline-fit-me-blush_31269.html,4.8,blush
1302,maybelline,Maybelline Dream Bouncy Blush,11.99,https://well.ca/products/maybelline-dream-bouncy-blush_50689.html,4.5,blush
1303,maybelline,Maybelline Color Sensational Lipliner,8.29,https://well.ca/products/maybelline-color-sensational_14541.html,3.5,lip_liner
1304,maybelline,Maybelline Dream Smooth Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-smooth-mousse_28944.html,3.8,foundation
1305,maybelline,Maybelline Fit Me Shine-Free Foundation Stick,10.99,https://well.ca/products/maybelline-fit-me-shine-free_79864.html,4.7,foundation
1306,maybelline,Maybelline Dream Matte Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-matte-mousse_3747.html,4.4,foundation
1307,maybelline,Maybelline Mineral Power Natural Perfecting Powder Foundation,14.99,https://well.ca/products/maybelline-mineral-power-natural_5900.html?cat=582,3.9,foundation
1308,maybelline,Maybelline Dream Velvet Foundation,18.49,https://well.ca/products/maybelline-dream-velvet-foundation_112738.html?cat=581,2.5,foundation
1309,maybelline,Maybelline Superstay Better Skin Foundation ,14.99,https://well.ca/products/maybelline-superstay-better-skin_112548.html,3,foundation
1310,maybelline,Maybelline Dream Wonder Liquid Touch Foundation,14.99,https://well.ca/products/maybelline-dream-wonder-liquid-touch_96732.html,,foundation
1311,maybelline,Maybelline Dream Liquid Mousse,14.79,https://well.ca/products/maybelline-dream-liquid-mousse_12303.html,4.4,foundation
1312,maybelline,Maybelline FIT ME! Matte + Poreless Foundation,10.99,https://well.ca/products/maybelline-fit-me-matte-poreless_100974.html,4.4,foundation
1313,maybelline,Maybelline Fit Me Foundation with SPF,10.99,https://well.ca/products/maybelline-fit-me-foundation-with_31187.html,3.8,foundation
1314,maybelline,Maybelline Expert Wear Eye Shadow Quad ,8.99,https://well.ca/products/maybelline-expert-wear-eye-shadow_79611.html,4,eyeshadow
1315,maybelline,Maybelline Eyestudio Color Tattoo Concentrated Crayon,10.99,https://well.ca/products/maybelline-eyestudio-color-tattoo_114535.html,3,eyeshadow
1316,maybelline,Maybelline The Nudes Eye Shadow Palette,17.99,https://well.ca/products/maybelline-the-nudes-eye-shadow_95144.html,2,eyeshadow
1317,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow Leather,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_95143.html,4.3,eyeshadow
1318,maybelline,Maybelline The Nudes Eyeshadow Palette in The Blushed Nudes,17.99,https://well.ca/products/maybelline-the-nudes-eyeshadow_107498.html,4.5,eyeshadow
1319,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_50692.html,4.5,eyeshadow
1320,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow ,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_67270.html,4,eyeshadow
1321,maybelline,Maybelline Line Express Eyeliner,7.29,https://well.ca/products/maybelline-line-express-eyeliner_9738.html,4.5,eyeliner
1322,maybelline,Maybelline Unstoppable Eyeliner,8.99,https://well.ca/products/maybelline-unstoppable-eyeliner_3737.html,4.3,eyeliner
1323,maybelline,Maybelline Color Show Kohl Liner,5.99,https://well.ca/products/maybelline-color-show-kohl-liner_101020.html,,eyeliner
1324,maybelline,Maybelline Eye Studio Master Graphic in Striking Black,11.99,https://well.ca/products/maybelline-eye-studio-master-graphic_112723.html,,eyeliner
1325,maybelline,Maybelline EyeStudio Master Precise Ink Pen Eyeliner,11.99,https://well.ca/products/maybelline-eyestudio-master-precise_40535.html,4,eyeliner
1326,maybelline,Maybelline Line Stiletto Ultimate Precision Liquid Eyeliner,10.29,https://well.ca/products/maybelline-line-stiletto-ultimate_17295.html,4,eyeliner
1327,maybelline,Maybelline Liquid Eyeliner,10.99,https://well.ca/products/maybelline-liquid-eyeliner_3739.html,4.2,eyeliner
1328,maybelline,Maybelline Eye Studio Lasting Drama Gel Eyeliner,11.99,https://well.ca/products/maybelline-eye-studio-lasting-drama_23247.html,4.4,eyeliner
1329,maybelline,Maybelline Color Show Nail Lacquer Jewels ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96730.html,3,nail_polish
1330,maybelline,Maybelline Color Show Nail Lacquer Veils ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96731.html,4,nail_polish
1331,maybelline,Maybelline Color Show Nail Lacquer ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_78068.html,3.3,nail_polish
1332,maybelline,Maybelline Color Sensational Vivid Matte Liquid Lip Colour,12.99,https://well.ca/products/maybelline-color-sensational-vivid_114538.html,,lipstick
1333,maybelline,Maybelline Color Sensational Rebel Bloom Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-rebel_101920.html,3,lipstick
1334,maybelline,Maybelline Lip Studio Color Blur ,11.99,https://well.ca/products/maybelline-lip-studio-color-blur_106565.html,,lipstick
1335,maybelline,Maybelline Color Sensational The Buffs Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-the_88857.html,4.8,lipstick
1336,maybelline,Maybelline Color Sensational Vivids Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-vivids_66103.html,5,lipstick
1337,maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-creamy_100322.html,5,lipstick
1338,maybelline,Maybelline Color Sensational Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational_14537.html,4.2,lipstick
1339,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,https://well.ca/products/maybelline-volumexpress-falsies-big_78175.html,4.5,mascara
1340,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,https://well.ca/products/maybelline-define-a-lash-lengthening_3744.html,4.4,mascara
1341,maybelline,Maybelline Great Lash - Clear,7.79,https://well.ca/products/maybelline-great-lash-clear_3752.html,3.8,mascara
1342,maybelline,Maybelline Great Lash Big Mascara,7.79,https://well.ca/products/maybelline-great-lash-big-mascara_15818.html,4,mascara
1343,maybelline,Maybelline Great Lash Mascara,7.79,https://well.ca/products/maybelline-great-lash-mascara_3735.html,4.2,mascara
1344,maybelline,Maybelline Volum' Express Colossal Mascara,9.79,https://well.ca/products/maybelline-volum-express-colossal_7663.html,4.5,mascara
1345,maybelline,Maybelline Illegal Length Fiber Extensions Mascara,11.49,https://well.ca/products/maybelline-illegal-length-fiber_84357.html,4,mascara
1346,maybelline,Maybelline Volum' Express The Rocket Mascara,10.99,https://well.ca/products/maybelline-volum-express-the-rocket_84350.html,,mascara
1347,maybelline,Maybelline Great Lash Lots of Lashes Mascara,7.79,https://well.ca/products/maybelline-great-lash-lots-of-lashes_50739.html,4.2,mascara
1348,maybelline,Maybelline Lash Stiletto Ultimate Length Mascara,10.99,https://well.ca/products/maybelline-lash-stiletto-ultimate_17287.html,4,mascara
1349,maybelline,Maybelline Volum'Express the Falsies Mascara,9.79,https://well.ca/products/maybelline-volumexpress-the-falsies_26311.html,4,mascara
1350,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Bronzer,14.99,https://well.ca/products/maybelline-face-studio-master_88837.html,5,bronzer
1351,maybelline,Maybelline Fit Me Bronzer,10.29,https://well.ca/products/maybelline-fit-me-bronzer_31265.html,4.5,bronzer
1352,maybelline,Maybelline Facestudio Master Contour Kit,15.99,https://well.ca/products/maybelline-facestudio-master-contour_120303.html?cat=328,,bronzer
1353,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush,14.99,https://well.ca/products/maybelline-face-studio-master_88831.html,,blush
1354,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush ,14.99,https://well.ca/products/maybelline-face-studio-master_88836.html,5,blush
1355,maybelline,Maybelline Fit Me Blush,10.29,https://well.ca/products/maybelline-fit-me-blush_31269.html,4.8,blush
1356,maybelline,Maybelline Dream Bouncy Blush,11.99,https://well.ca/products/maybelline-dream-bouncy-blush_50689.html,4.5,blush
1357,maybelline,Maybelline Color Sensational Lipliner,8.29,https://well.ca/products/maybelline-color-sensational_14541.html,3.5,lip_liner
1358,maybelline,Maybelline Dream Smooth Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-smooth-mousse_28944.html,3.8,foundation
1359,maybelline,Maybelline Fit Me Shine-Free Foundation Stick,10.99,https://well.ca/products/maybelline-fit-me-shine-free_79864.html,4.7,foundation
1360,maybelline,Maybelline Dream Matte Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-matte-mousse_3747.html,4.4,foundation
1361,maybelline,Maybelline Mineral Power Natural Perfecting Powder Foundation,14.99,https://well.ca/products/maybelline-mineral-power-natural_5900.html?cat=582,3.9,foundation
1362,maybelline,Maybelline Dream Velvet Foundation,18.49,https://well.ca/products/maybelline-dream-velvet-foundation_112738.html?cat=581,2.5,foundation
1363,maybelline,Maybelline Superstay Better Skin Foundation ,14.99,https://well.ca/products/maybelline-superstay-better-skin_112548.html,3,foundation
1364,maybelline,Maybelline Dream Wonder Liquid Touch Foundation,14.99,https://well.ca/products/maybelline-dream-wonder-liquid-touch_96732.html,,foundation
1365,maybelline,Maybelline Dream Liquid Mousse,14.79,https://well.ca/products/maybelline-dream-liquid-mousse_12303.html,4.4,foundation
1366,maybelline,Maybelline FIT ME! Matte + Poreless Foundation,10.99,https://well.ca/products/maybelline-fit-me-matte-poreless_100974.html,4.4,foundation
1367,maybelline,Maybelline Fit Me Foundation with SPF,10.99,https://well.ca/products/maybelline-fit-me-foundation-with_31187.html,3.8,foundation
1368,maybelline,Maybelline Expert Wear Eye Shadow Quad ,8.99,https://well.ca/products/maybelline-expert-wear-eye-shadow_79611.html,4,eyeshadow
1369,maybelline,Maybelline Eyestudio Color Tattoo Concentrated Crayon,10.99,https://well.ca/products/maybelline-eyestudio-color-tattoo_114535.html,3,eyeshadow
1370,maybelline,Maybelline The Nudes Eye Shadow Palette,17.99,https://well.ca/products/maybelline-the-nudes-eye-shadow_95144.html,2,eyeshadow
1371,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow Leather,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_95143.html,4.3,eyeshadow
1372,maybelline,Maybelline The Nudes Eyeshadow Palette in The Blushed Nudes,17.99,https://well.ca/products/maybelline-the-nudes-eyeshadow_107498.html,4.5,eyeshadow
1373,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_50692.html,4.5,eyeshadow
1374,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow ,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_67270.html,4,eyeshadow
1375,maybelline,Maybelline Line Express Eyeliner,7.29,https://well.ca/products/maybelline-line-express-eyeliner_9738.html,4.5,eyeliner
1376,maybelline,Maybelline Unstoppable Eyeliner,8.99,https://well.ca/products/maybelline-unstoppable-eyeliner_3737.html,4.3,eyeliner
1377,maybelline,Maybelline Color Show Kohl Liner,5.99,https://well.ca/products/maybelline-color-show-kohl-liner_101020.html,,eyeliner
1378,maybelline,Maybelline Eye Studio Master Graphic in Striking Black,11.99,https://well.ca/products/maybelline-eye-studio-master-graphic_112723.html,,eyeliner
1379,maybelline,Maybelline EyeStudio Master Precise Ink Pen Eyeliner,11.99,https://well.ca/products/maybelline-eyestudio-master-precise_40535.html,4,eyeliner
1380,maybelline,Maybelline Line Stiletto Ultimate Precision Liquid Eyeliner,10.29,https://well.ca/products/maybelline-line-stiletto-ultimate_17295.html,4,eyeliner
1381,maybelline,Maybelline Liquid Eyeliner,10.99,https://well.ca/products/maybelline-liquid-eyeliner_3739.html,4.2,eyeliner
1382,maybelline,Maybelline Eye Studio Lasting Drama Gel Eyeliner,11.99,https://well.ca/products/maybelline-eye-studio-lasting-drama_23247.html,4.4,eyeliner
1383,maybelline,Maybelline Color Show Nail Lacquer Jewels ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96730.html,3,nail_polish
1384,maybelline,Maybelline Color Show Nail Lacquer Veils ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96731.html,4,nail_polish
1385,maybelline,Maybelline Color Show Nail Lacquer ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_78068.html,3.3,nail_polish
1386,maybelline,Maybelline Color Sensational Vivid Matte Liquid Lip Colour,12.99,https://well.ca/products/maybelline-color-sensational-vivid_114538.html,,lipstick
1387,maybelline,Maybelline Color Sensational Rebel Bloom Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-rebel_101920.html,3,lipstick
1388,maybelline,Maybelline Lip Studio Color Blur ,11.99,https://well.ca/products/maybelline-lip-studio-color-blur_106565.html,,lipstick
1389,maybelline,Maybelline Color Sensational The Buffs Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-the_88857.html,4.8,lipstick
1390,maybelline,Maybelline Color Sensational Vivids Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-vivids_66103.html,5,lipstick
1391,maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-creamy_100322.html,5,lipstick
1392,maybelline,Maybelline Color Sensational Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational_14537.html,4.2,lipstick
1393,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,https://well.ca/products/maybelline-volumexpress-falsies-big_78175.html,4.5,mascara
1394,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,https://well.ca/products/maybelline-define-a-lash-lengthening_3744.html,4.4,mascara
1395,maybelline,Maybelline Great Lash - Clear,7.79,https://well.ca/products/maybelline-great-lash-clear_3752.html,3.8,mascara
1396,maybelline,Maybelline Great Lash Big Mascara,7.79,https://well.ca/products/maybelline-great-lash-big-mascara_15818.html,4,mascara
1397,maybelline,Maybelline Great Lash Mascara,7.79,https://well.ca/products/maybelline-great-lash-mascara_3735.html,4.2,mascara
1398,maybelline,Maybelline Volum' Express Colossal Mascara,9.79,https://well.ca/products/maybelline-volum-express-colossal_7663.html,4.5,mascara
1399,maybelline,Maybelline Illegal Length Fiber Extensions Mascara,11.49,https://well.ca/products/maybelline-illegal-length-fiber_84357.html,4,mascara
1400,maybelline,Maybelline Volum' Express The Rocket Mascara,10.99,https://well.ca/products/maybelline-volum-express-the-rocket_84350.html,,mascara
1401,maybelline,Maybelline Great Lash Lots of Lashes Mascara,7.79,https://well.ca/products/maybelline-great-lash-lots-of-lashes_50739.html,4.2,mascara
1402,maybelline,Maybelline Lash Stiletto Ultimate Length Mascara,10.99,https://well.ca/products/maybelline-lash-stiletto-ultimate_17287.html,4,mascara
1403,maybelline,Maybelline Volum'Express the Falsies Mascara,9.79,https://well.ca/products/maybelline-volumexpress-the-falsies_26311.html,4,mascara
1404,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Bronzer,14.99,https://well.ca/products/maybelline-face-studio-master_88837.html,5,bronzer
1405,maybelline,Maybelline Fit Me Bronzer,10.29,https://well.ca/products/maybelline-fit-me-bronzer_31265.html,4.5,bronzer
1406,maybelline,Maybelline Facestudio Master Contour Kit,15.99,https://well.ca/products/maybelline-facestudio-master-contour_120303.html?cat=328,,bronzer
1407,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush,14.99,https://well.ca/products/maybelline-face-studio-master_88831.html,,blush
1408,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush ,14.99,https://well.ca/products/maybelline-face-studio-master_88836.html,5,blush
1409,maybelline,Maybelline Fit Me Blush,10.29,https://well.ca/products/maybelline-fit-me-blush_31269.html,4.8,blush
1410,maybelline,Maybelline Dream Bouncy Blush,11.99,https://well.ca/products/maybelline-dream-bouncy-blush_50689.html,4.5,blush
1411,maybelline,Maybelline Color Sensational Lipliner,8.29,https://well.ca/products/maybelline-color-sensational_14541.html,3.5,lip_liner
1412,maybelline,Maybelline Dream Smooth Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-smooth-mousse_28944.html,3.8,foundation
1413,maybelline,Maybelline Fit Me Shine-Free Foundation Stick,10.99,https://well.ca/products/maybelline-fit-me-shine-free_79864.html,4.7,foundation
1414,maybelline,Maybelline Dream Matte Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-matte-mousse_3747.html,4.4,foundation
1415,maybelline,Maybelline Mineral Power Natural Perfecting Powder Foundation,14.99,https://well.ca/products/maybelline-mineral-power-natural_5900.html?cat=582,3.9,foundation
1416,maybelline,Maybelline Dream Velvet Foundation,18.49,https://well.ca/products/maybelline-dream-velvet-foundation_112738.html?cat=581,2.5,foundation
1417,maybelline,Maybelline Superstay Better Skin Foundation ,14.99,https://well.ca/products/maybelline-superstay-better-skin_112548.html,3,foundation
1418,maybelline,Maybelline Dream Wonder Liquid Touch Foundation,14.99,https://well.ca/products/maybelline-dream-wonder-liquid-touch_96732.html,,foundation
1419,maybelline,Maybelline Dream Liquid Mousse,14.79,https://well.ca/products/maybelline-dream-liquid-mousse_12303.html,4.4,foundation
1420,maybelline,Maybelline FIT ME! Matte + Poreless Foundation,10.99,https://well.ca/products/maybelline-fit-me-matte-poreless_100974.html,4.4,foundation
1421,maybelline,Maybelline Fit Me Foundation with SPF,10.99,https://well.ca/products/maybelline-fit-me-foundation-with_31187.html,3.8,foundation
1422,maybelline,Maybelline Expert Wear Eye Shadow Quad ,8.99,https://well.ca/products/maybelline-expert-wear-eye-shadow_79611.html,4,eyeshadow
1423,maybelline,Maybelline Eyestudio Color Tattoo Concentrated Crayon,10.99,https://well.ca/products/maybelline-eyestudio-color-tattoo_114535.html,3,eyeshadow
1424,maybelline,Maybelline The Nudes Eye Shadow Palette,17.99,https://well.ca/products/maybelline-the-nudes-eye-shadow_95144.html,2,eyeshadow
1425,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow Leather,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_95143.html,4.3,eyeshadow
1426,maybelline,Maybelline The Nudes Eyeshadow Palette in The Blushed Nudes,17.99,https://well.ca/products/maybelline-the-nudes-eyeshadow_107498.html,4.5,eyeshadow
1427,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_50692.html,4.5,eyeshadow
1428,maybelline,Maybelline Eye Studio Color Tattoo 24HR Cream Gel Shadow ,8.99,https://well.ca/products/maybelline-eye-studio-color-tattoo_67270.html,4,eyeshadow
1429,maybelline,Maybelline Line Express Eyeliner,7.29,https://well.ca/products/maybelline-line-express-eyeliner_9738.html,4.5,eyeliner
1430,maybelline,Maybelline Unstoppable Eyeliner,8.99,https://well.ca/products/maybelline-unstoppable-eyeliner_3737.html,4.3,eyeliner
1431,maybelline,Maybelline Color Show Kohl Liner,5.99,https://well.ca/products/maybelline-color-show-kohl-liner_101020.html,,eyeliner
1432,maybelline,Maybelline Eye Studio Master Graphic in Striking Black,11.99,https://well.ca/products/maybelline-eye-studio-master-graphic_112723.html,,eyeliner
1433,maybelline,Maybelline EyeStudio Master Precise Ink Pen Eyeliner,11.99,https://well.ca/products/maybelline-eyestudio-master-precise_40535.html,4,eyeliner
1434,maybelline,Maybelline Line Stiletto Ultimate Precision Liquid Eyeliner,10.29,https://well.ca/products/maybelline-line-stiletto-ultimate_17295.html,4,eyeliner
1435,maybelline,Maybelline Liquid Eyeliner,10.99,https://well.ca/products/maybelline-liquid-eyeliner_3739.html,4.2,eyeliner
1436,maybelline,Maybelline Eye Studio Lasting Drama Gel Eyeliner,11.99,https://well.ca/products/maybelline-eye-studio-lasting-drama_23247.html,4.4,eyeliner
1437,maybelline,Maybelline Color Show Nail Lacquer Jewels ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96730.html,3,nail_polish
1438,maybelline,Maybelline Color Show Nail Lacquer Veils ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_96731.html,4,nail_polish
1439,maybelline,Maybelline Color Show Nail Lacquer ,4.49,https://well.ca/products/maybelline-color-show-nail-lacquer_78068.html,3.3,nail_polish
1440,maybelline,Maybelline Color Sensational Vivid Matte Liquid Lip Colour,12.99,https://well.ca/products/maybelline-color-sensational-vivid_114538.html,,lipstick
1441,maybelline,Maybelline Color Sensational Rebel Bloom Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-rebel_101920.html,3,lipstick
1442,maybelline,Maybelline Lip Studio Color Blur ,11.99,https://well.ca/products/maybelline-lip-studio-color-blur_106565.html,,lipstick
1443,maybelline,Maybelline Color Sensational The Buffs Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-the_88857.html,4.8,lipstick
1444,maybelline,Maybelline Color Sensational Vivids Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational-vivids_66103.html,5,lipstick
1445,maybelline,Maybelline Color Sensational Creamy Mattes Lipcolour ,9.99,https://well.ca/products/maybelline-color-sensational-creamy_100322.html,5,lipstick
1446,maybelline,Maybelline Color Sensational Lipcolour,9.99,https://well.ca/products/maybelline-color-sensational_14537.html,4.2,lipstick
1447,maybelline,Maybelline Volum'Express Falsies Big Eyes Mascara,12.99,https://well.ca/products/maybelline-volumexpress-falsies-big_78175.html,4.5,mascara
1448,maybelline,Maybelline Define-A-Lash Lengthening & Defining Mascara,10.79,https://well.ca/products/maybelline-define-a-lash-lengthening_3744.html,4.4,mascara
1449,maybelline,Maybelline Great Lash - Clear,7.79,https://well.ca/products/maybelline-great-lash-clear_3752.html,3.8,mascara
1450,maybelline,Maybelline Great Lash Big Mascara,7.79,https://well.ca/products/maybelline-great-lash-big-mascara_15818.html,4,mascara
1451,maybelline,Maybelline Great Lash Mascara,7.79,https://well.ca/products/maybelline-great-lash-mascara_3735.html,4.2,mascara
1452,maybelline,Maybelline Volum' Express Colossal Mascara,9.79,https://well.ca/products/maybelline-volum-express-colossal_7663.html,4.5,mascara
1453,maybelline,Maybelline Illegal Length Fiber Extensions Mascara,11.49,https://well.ca/products/maybelline-illegal-length-fiber_84357.html,4,mascara
1454,maybelline,Maybelline Volum' Express The Rocket Mascara,10.99,https://well.ca/products/maybelline-volum-express-the-rocket_84350.html,,mascara
1455,maybelline,Maybelline Great Lash Lots of Lashes Mascara,7.79,https://well.ca/products/maybelline-great-lash-lots-of-lashes_50739.html,4.2,mascara
1456,maybelline,Maybelline Lash Stiletto Ultimate Length Mascara,10.99,https://well.ca/products/maybelline-lash-stiletto-ultimate_17287.html,4,mascara
1457,maybelline,Maybelline Volum'Express the Falsies Mascara,9.79,https://well.ca/products/maybelline-volumexpress-the-falsies_26311.html,4,mascara
1458,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Bronzer,14.99,https://well.ca/products/maybelline-face-studio-master_88837.html,5,bronzer
1459,maybelline,Maybelline Fit Me Bronzer,10.29,https://well.ca/products/maybelline-fit-me-bronzer_31265.html,4.5,bronzer
1460,maybelline,Maybelline Facestudio Master Contour Kit,15.99,https://well.ca/products/maybelline-facestudio-master-contour_120303.html?cat=328,,bronzer
1461,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush,14.99,https://well.ca/products/maybelline-face-studio-master_88831.html,,blush
1462,maybelline,Maybelline Face Studio Master Hi-Light Light Booster Blush ,14.99,https://well.ca/products/maybelline-face-studio-master_88836.html,5,blush
1463,maybelline,Maybelline Fit Me Blush,10.29,https://well.ca/products/maybelline-fit-me-blush_31269.html,4.8,blush
1464,maybelline,Maybelline Dream Bouncy Blush,11.99,https://well.ca/products/maybelline-dream-bouncy-blush_50689.html,4.5,blush
1465,maybelline,Maybelline Color Sensational Lipliner,8.29,https://well.ca/products/maybelline-color-sensational_14541.html,3.5,lip_liner
1466,maybelline,Maybelline Dream Smooth Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-smooth-mousse_28944.html,3.8,foundation
1467,maybelline,Maybelline Fit Me Shine-Free Foundation Stick,10.99,https://well.ca/products/maybelline-fit-me-shine-free_79864.html,4.7,foundation
1468,maybelline,Maybelline Dream Matte Mousse Foundation,14.79,https://well.ca/products/maybelline-dream-matte-mousse_3747.html,4.4,foundation
1469,maybelline,Maybelline Mineral Power Natural Perfecting Powder Foundation,14.99,https://well.ca/products/maybelline-mineral-power-natural_5900.html?cat=582,3.9,foundation
1470,maybelline,Maybelline Dream Velvet Foundation,18.49,https://well.ca/products/maybelline-dream-velvet-foundation_112738.html?cat=581,2.5,foundation
1471,maybelline,Maybelline Superstay Better Skin Foundation ,14.99,https://well.ca/products/maybelline-superstay-better-skin_112548.html,3,foundation
1472,maybelline,Maybelline Dream Wonder Liquid Touch Foundation,14.99,https://well.ca/products/maybelline-dream-wonder-liquid-touch_96732.html,,foundation
1473,maybelline,Maybelline Dream Liquid Mousse,14.79,https://well.ca/products/maybelline-dream-liquid-mousse_12303.html,4.4,foundation
1474,maybelline,Maybelline FIT ME! Matte + Poreless Foundation,10.99,https://well.ca/products/maybelline-fit-me-matte-poreless_100974.html,4.4,foundation
1475,maybelline,Maybelline Fit Me Foundation with SPF,10.99,https://well.ca/products/maybelline-fit-me-foundation-with_31187.html,3.8,foundation
